Speaker,DLGFile,Priority,StrRefCount,LegacyClips,HasLegacyVO,Notes
Denkod,DENKOD.DLG,3,2,0,No,
Denkod,JAHEIRAJ.DLG,3,2,0,No,
Dgdru01,DGDRU01.DLG,3,2,0,No,
Dopdur1,DOPDUR1.DLG,3,2,0,No,
Dopdur1,PROPHET4.DLG,3,2,0,No,
Dopdur2,DOPDUR2.DLG,3,2,0,No,
Dopdur2,JAHEIRAJ.DLG,3,2,0,No,
Dopdur2,PROPHET4.DLG,3,2,0,No,
Drshnl01,DRSHNL01.DLG,3,2,0,No,
Farm3,FARM3.DLG,3,2,0,No,
Ffcrowd1,FFCROWD1.DLG,3,2,0,No,
Ffcrowd3,FFCROWD3.DLG,3,2,0,No,
Ffusher1,FFUSHER1.DLG,3,2,0,No,
Ffusher2,FFUSHER2.DLG,3,2,0,No,
Firamb02,FIRAMB02.DLG,3,2,0,No,
Firamb03,FIRAMB03.DLG,3,2,0,No,
Firorc01,FIRORC01.DLG,3,2,0,No,
Firwlf02,FIRWLF02.DLG,3,2,0,No,
Flam7,FLAM7.DLG,3,2,0,No,
Flam8,FLAM8.DLG,3,2,0,No,
Friwen,FRIWEN.DLG,3,2,0,No,
Fsdragon,FSDRAGON.DLG,3,2,0,No,
Ftobe4,FTOBE4.DLG,3,2,0,No,
Ftowb3,FTOWB3.DLG,3,2,0,No,
Ftowb3,KELDOR.DLG,3,2,0,No,
Gphil03,GPHIL03.DLG,3,2,0,No,
Grskel1,GRSKEL1.DLG,3,2,0,No,
Halfg5,HALFG5.DLG,3,2,0,No,
Hgskl01,HGSKL01.DLG,3,2,0,No,
Hobgod,HOBGOD.DLG,3,2,0,No,
Irethf03,IRETHF03.DLG,3,2,0,No,
Jahaboam,JAHABOAM.DLG,3,2,0,No,
Jangit01,JANGIT01.DLG,3,2,0,No,
Jugjug01,JUGJUG01.DLG,3,2,0,No,
Kalwrk01,KALWRK01.DLG,3,2,0,No,
Karan,KARAN.DLG,3,2,0,No,
Karan,LIFE2.DLG,3,2,0,No,
Karan1,KARAN1.DLG,3,2,0,No,
Karan1,KELDORJ.DLG,3,2,0,No,
Karp,KARP.DLG,3,2,0,No,
Korcrazy,KORCRAZY.DLG,3,2,0,No,
Kpgate01,KPGATE01.DLG,3,2,0,No,
Kproen04,KPROEN04.DLG,3,2,0,No,
Kproen05,KPROEN05.DLG,3,2,0,No,
Kpserv01,KPSERV01.DLG,3,2,0,No,
Kpsold03,KPSOLD03.DLG,3,2,0,No,
Kpsold04,KPSOLD04.DLG,3,2,0,No,
Mage1,MAGE1.DLG,3,2,0,No,
Mage2,MAGE2.DLG,3,2,0,No,
Mcook,MCOOK.DLG,3,2,0,No,
Mcook2,MCOOK2.DLG,3,2,0,No,
Mcook4,MCOOK4.DLG,3,2,0,No,
Mcook4,VICONI.DLG,3,2,0,No,
Mcook6,MCOOK6.DLG,3,2,0,No,
Mekrat,MEKRAT.DLG,3,2,0,No,
Mtob7,MTOB7.DLG,3,2,0,No,
Nalfal,NALFAL.DLG,3,2,0,No,
Narrat2,NARRAT2.DLG,3,2,0,No,
Narrat2,PROPHET1.DLG,3,2,0,No,
Nhuntc,NHUNTC.DLG,3,2,0,No,
Nobl11,NOBL11.DLG,3,2,0,No,
Nobl14,NOBL14.DLG,3,2,0,No,
Obsdem03,OBSDEM03.DLG,3,2,0,No,
Ogreco,OGRECO.DLG,3,2,0,No,
Ogreco,SHOP01.DLG,3,2,0,No,
Ogreco,SHOP1.DLG,3,2,0,No,
Ogrmba,OGRMBA.DLG,3,2,0,No,
Ogrmba,TERRECE.DLG,3,2,0,No,
Ohbconco,OHBCONCO.DLG,3,2,0,No,
Ohdby01,OHDBY01.DLG,3,2,0,No,
Ohhghst1,OHHGHST1.DLG,3,2,0,No,
Ohnamns,OHNAMNS.DLG,3,2,0,No,
Ohnguar1,OHNGUAR1.DLG,3,2,0,No,
Ohnmolza,OHNMOLZA.DLG,3,2,0,No,
Ohnredw1,OHNREDW1.DLG,3,2,0,No,
Ohnslave,OHNSLAVE.DLG,3,2,0,No,
Ohrherm,OHRHERM.DLG,3,2,0,No,
Ohrmemb3,OHRMEMB3.DLG,3,2,0,No,
Ohrovidi,OHROVIDI.DLG,3,2,0,No,
Ohrsepho,OHRSEPHO.DLG,3,2,2,Yes,
Ohrsgma2,OHRSGMA2.DLG,3,2,0,No,
Ohrsgua1,OHRSGUA1.DLG,3,2,0,No,
Ohrshad2,OHRSHAD2.DLG,3,2,0,No,
Ohryxtra,OHRYXTRA.DLG,3,2,0,No,
Pirexe01,PIREXE01.DLG,3,2,0,No,
Pirpir07,PIRPIR07.DLG,3,2,0,No,
Pirpir11,PIRPIR11.DLG,3,2,0,No,
Pirsea01,PIRSEA01.DLG,3,2,0,No,
Plmetg01,PLMETG01.DLG,3,2,0,No,
Pnashk,PNASHK.DLG,3,2,0,No,
Poghm9,POGHM9.DLG,3,2,0,No,
Poghm9,VALYGAR.DLG,3,2,0,No,
Ppalt,PPALT.DLG,3,2,0,No,
Ppdili2,PPDILI2.DLG,3,2,0,No,
Ppgenie,PPGENIE.DLG,3,2,0,No,
Ppnalj2,PPNALJ2.DLG,3,2,0,No,
Ppsailor,PPSAILOR.DLG,3,2,0,No,
Prost2,PROST2.DLG,3,2,0,No,
Prost2,VICONI.DLG,3,2,0,No,
Prost6,PROST6.DLG,3,2,0,No,
Prost8,PROST8.DLG,3,2,0,No,
Pthral01,PTHRAL01.DLG,3,2,0,No,
Pthral04,PTHRAL04.DLG,3,2,0,No,
Pthral05,PTHRAL05.DLG,3,2,0,No,
Read4,READ4.DLG,3,2,0,No,
Rethug04,RETHUG04.DLG,3,2,0,No,
Reven2,REVEN2.DLG,3,2,0,No,
Riftm02,RIFTM02.DLG,3,2,0,No,
Rigen03,RIGEN03.DLG,3,2,0,No,
Rngsha02,RNGSHA02.DLG,3,2,0,No,
Rumar01,RUMAR01.DLG,3,2,0,No,
Safanj,SAFANJ.DLG,3,2,0,No,
Sahcpt01,SAHCPT01.DLG,3,2,0,No,
Sahgrd01,SAHGRD01.DLG,3,2,0,No,
Sahgrd02,SAHGRD02.DLG,3,2,0,No,
Sahimp03,SAHIMP03.DLG,3,2,0,No,
Sahimp04,SAHIMP04.DLG,3,2,0,No,
Sahimp05,SAHIMP05.DLG,3,2,0,No,
Sahimp06,SAHIMP06.DLG,3,2,0,No,
Sahimp07,SAHIMP07.DLG,3,2,0,No,
Sardw04,SARDW04.DLG,3,2,0,No,
Sardw05,SARDW05.DLG,3,2,0,No,
Sarelf06,SARELF06.DLG,3,2,0,No,
Sarfem01,SARFEM01.DLG,3,2,0,No,
Sarfem03,SARFEM03.DLG,3,2,0,No,
Sarfem04,SARFEM04.DLG,3,2,0,No,
Sargrd01,SARGRD01.DLG,3,2,0,No,
Sargrd02,SARGRD02.DLG,3,2,0,No,
Sarman01,SARMAN01.DLG,3,2,0,No,
Sarman04,SARMAN04.DLG,3,2,0,No,
Sarmist,SARMIST.DLG,3,2,0,No,
Sguard2,SGUARD2.DLG,3,2,0,No,
Sil,SIL.DLG,3,2,0,No,
Sirlot,SIRLOT.DLG,3,2,0,No,
Sirlot,UHINN02.DLG,3,2,0,No,
Slave,SLAVE.DLG,3,2,0,No,
Slaver2,SLAVER2.DLG,3,2,0,No,
Slaverm,SLAVERM.DLG,3,2,0,No,
Slslave,SLSLAVE.DLG,3,2,0,No,
Stepha,STEPHA.DLG,3,2,0,No,
Stepha,VALYGAR.DLG,3,2,0,No,
Stguard1,STGUARD1.DLG,3,2,0,No,
Stguard3,STGUARD3.DLG,3,2,0,No,
Tartus,TARTUS.DLG,3,2,0,No,
Tartus,YOSHIMO.DLG,3,2,0,No,
Tbimoen,TBIMOEN.DLG,3,2,0,No,
Tbimoen,TTIMOEN.DLG,3,2,0,No,
Tbminsc,TBMINSC.DLG,3,2,0,No,
Tbminsc,TTMINSC.DLG,3,2,0,No,
Tbminscj,TBMINSCJ.DLG,3,2,0,No,
Tbminscj,TTMINSCJ.DLG,3,2,0,No,
Therel,THEREL.DLG,3,2,0,No,
Therel,THESHAL.DLG,3,2,0,No,
Tipian,TIPIAN.DLG,3,2,0,No,
Tot,TOT.DLG,3,2,0,No,
Trcut01,TRCUT01.DLG,3,2,0,No,
Trrak02,TRRAK02.DLG,3,2,0,No,
Trrak03,TRRAK03.DLG,3,2,0,No,
Uddrow01,UDDROW01.DLG,3,2,0,No,
Uddrow03,UDDROW03.DLG,3,2,0,No,
Uddrow20,UDDROW20.DLG,3,2,0,No,
Uddrow21,UDDROW21.DLG,3,2,0,No,
Udelf01,UDELF01.DLG,3,2,0,No,
Udelf02,UDELF02.DLG,3,2,0,No,
Udelf02,UNAM20.DLG,3,2,0,No,
Udelf03,UDELF03.DLG,3,2,0,No,
Udelf03,UNAM21.DLG,3,2,0,No,
Udslv01,UDSLV01.DLG,3,2,0,No,
Udslv04,UDSLV04.DLG,3,2,0,No,
Udsvir02,UDSVIR02.DLG,3,2,0,No,
Uhogre02,UHOGRE02.DLG,3,2,0,No,
Uhogre03,UHOGRE03.DLG,3,2,0,No,
Uhogre04,UHOGRE04.DLG,3,2,0,No,
Uhogre05,UHOGRE05.DLG,3,2,0,No,
Valran01,VALRAN01.DLG,3,2,0,No,
Vulfgt01,VULFGT01.DLG,3,2,0,No,
Vvamn2,VVAMN2.DLG,3,2,0,No,
Vvamn3,VVAMN3.DLG,3,2,0,No,
Vvshad5,VVSHAD5.DLG,3,2,0,No,
Vvshad6,VVSHAD6.DLG,3,2,0,No,
Warrid,WARRID.DLG,3,2,0,No,
Watchm,WATCHM.DLG,3,2,0,No,
Wolfw2,WOLFW2.DLG,3,2,0,No,
Wpcust1,WPCUST1.DLG,3,2,0,No,
Xzar,XZAR.DLG,3,2,0,No,
Xzar,YOSHIMO.DLG,3,2,0,No,
Yago,YAGO.DLG,3,2,0,No,
Yeslid,YESLID.DLG,3,2,0,No,
Yeslij,YESLIJ.DLG,3,2,0,No,
Abydem01,ABYDEM01.DLG,3,1,0,No,
Akae,AKAE.DLG,3,1,0,No,
Amia,AMIA.DLG,3,1,0,No,
Amncen1,AMNCEN1.DLG,3,1,0,No,
Amng2,AMNG2.DLG,3,1,0,No,
Amnish,AMNISH.DLG,3,1,0,No,
Amnish,BVICONI.DLG,3,1,0,No,
Amnlegs,AMNLEGS.DLG,3,1,0,No,
Amsmug02,AMSMUG02.DLG,3,1,0,No,
Andout,ANDOUT.DLG,3,1,0,No,
Andout,VALYGAR.DLG,3,1,0,No,
Aran02,ARAN02.DLG,3,1,0,No,
Arnfgt03,ARNFGT03.DLG,3,1,0,No,
Arnfgt04,ARNFGT04.DLG,3,1,0,No,
Arntra04,ARNTRA04.DLG,3,1,0,No,
Arntra05,ARNTRA05.DLG,3,1,0,No,
Arnwar06,ARNWAR06.DLG,3,1,0,No,
Artola,ARTOLA.DLG,3,1,0,No,
Artola,IDJINNI.DLG,3,1,0,No,
Banditcy,BANDITCY.DLG,3,1,0,No,
Banditcy,BVICONI.DLG,3,1,0,No,
Bdcoun02,BDCOUN02.DLG,3,1,0,No,
Bguard1,BGUARD1.DLG,3,1,0,No,
Bhcrypt,BHCRYPT.DLG,3,1,0,No,
Bhgaal01,BHGAAL01.DLG,3,1,0,No,
Bhghoul3,BHGHOUL3.DLG,3,1,0,No,
Bhghoul3,STONEC.DLG,3,1,0,No,
Bhguard,BHGUARD.DLG,3,1,0,No,
Binkos,BINKOS.DLG,3,1,0,No,
Binkos,VALYGAR.DLG,3,1,0,No,
Bip,BIP.DLG,3,1,0,No,
Bip,BVALYGA.DLG,3,1,0,No,
Bodvam01,BODVAM01.DLG,3,1,0,No,
Bodvam02,BODVAM02.DLG,3,1,0,No,
Booter02,BOOTER02.DLG,3,1,0,No,
Boybe1,BOYBE1.DLG,3,1,0,No,
Boybe1,CERNDJ.DLG,3,1,0,No,
Brus,BRUS.DLG,3,1,0,No,
Bullrush,BULLRUSH.DLG,3,1,0,No,
Bullrush,EXCULT2.DLG,3,1,0,No,
C6Bguard,C6BGUARD.DLG,3,1,0,No,
C6Elfgen,C6ELFGEN.DLG,3,1,0,No,
C6Elvenw,C6ELVENW.DLG,3,1,0,No,
C6Gen,C6GEN.DLG,3,1,0,No,
Caldo,CALDO.DLG,3,1,0,No,
Caldo,RIELEV.DLG,3,1,0,No,
Cantic,CANTIC.DLG,3,1,0,No,
Cantic,KFTOWN01.DLG,3,1,0,No,
Clelun01,CLELUN01.DLG,3,1,0,No,
Cltcut03,CLTCUT03.DLG,3,1,0,No,
Conpanel,CONPANEL.DLG,3,1,0,No,
Copamb01,COPAMB01.DLG,3,1,0,No,
Crew,CREW.DLG,3,1,0,No,
Crew,SASSAR.DLG,3,1,0,No,
Cutgor,CUTGOR.DLG,3,1,0,No,
Cutgor,MTOWN1.DLG,3,1,0,No,
Cutsar,CUTSAR.DLG,3,1,0,No,
Cutsar,MTOWN1.DLG,3,1,0,No,
Dadrow10,DADROW10.DLG,3,1,0,No,
Dadrow11,DADROW11.DLG,3,1,0,No,
Dadrow15,DADROW15.DLG,3,1,0,No,
Dadrow8,DADROW8.DLG,3,1,0,No,
Dadrow9,DADROW9.DLG,3,1,0,No,
Dagenie,DAGENIE.DLG,3,1,0,No,
Daqilue,DAQILUE.DLG,3,1,0,No,
Daslave3,DASLAVE3.DLG,3,1,0,No,
Death1,DEATH1.DLG,3,1,0,No,
Death1,RYLOCK.DLG,3,1,0,No,
Dgfig01,DGFIG01.DLG,3,1,0,No,
Dgmag01,DGMAG01.DLG,3,1,0,No,
Diatest1,DIATEST1.DLG,3,1,0,No,
Dork,DORK.DLG,3,1,0,No,
Drslayer,DRSLAYER.DLG,3,1,0,No,
Duergar1,DUERGAR1.DLG,3,1,0,No,
Duergar3,DUERGAR3.DLG,3,1,0,No,
Duergar3,IDUR1.DLG,3,1,0,No,
Erik,ERIK.DLG,3,1,0,No,
Erik,HENDAK.DLG,3,1,0,No,
Faber,FABER.DLG,3,1,0,No,
Faber,KFTOWN01.DLG,3,1,0,No,
Fafight,FAFIGHT.DLG,3,1,0,No,
Fafight,IDJINNI.DLG,3,1,0,No,
Faizah,FAIZAH.DLG,3,1,0,No,
Farm4,FARM4.DLG,3,1,0,No,
Fecook,FECOOK.DLG,3,1,0,No,
Fergus,FERGUS.DLG,3,1,0,No,
Ffcrowd2,FFCROWD2.DLG,3,1,0,No,
Ffcrowd4,FFCROWD4.DLG,3,1,0,No,
Ffcrowd5,FFCROWD5.DLG,3,1,0,No,
Ffsleep,FFSLEEP.DLG,3,1,0,No,
Ffsleep,KELDORJ.DLG,3,1,0,No,
Firrak01,FIRRAK01.DLG,3,1,0,No,
Flam11,FLAM11.DLG,3,1,0,No,
Flamhusb,FLAMHUSB.DLG,3,1,0,No,
Flamhusb,SHOP01.DLG,3,1,0,No,
Flamhusb,SHOP1.DLG,3,1,0,No,
Flampun,FLAMPUN.DLG,3,1,0,No,
Flampun,HENDAK.DLG,3,1,0,No,
Flamvai,FLAMVAI.DLG,3,1,0,No,
Flyfgt01,FLYFGT01.DLG,3,1,0,No,
Friend,FRIEND.DLG,3,1,0,No,
Fsspira,FSSPIRA.DLG,3,1,0,No,
Fsspirb,FSSPIRB.DLG,3,1,0,No,
Fsspirc,FSSPIRC.DLG,3,1,0,No,
Ftobe2,FTOBE2.DLG,3,1,0,No,
Ftobe3,FTOBE3.DLG,3,1,0,No,
Ftobe6,FTOBE6.DLG,3,1,0,No,
Ftobe6,KAYL2.DLG,3,1,0,No,
Ftobe9,FTOBE9.DLG,3,1,0,No,
Ftowb4,FTOWB4.DLG,3,1,0,No,
Ftowbas,FTOWBAS.DLG,3,1,0,No,
Ftowbas,KELDORJ.DLG,3,1,0,No,
Fuckyu,FUCKYU.DLG,3,1,0,No,
Fuller3,FULLER3.DLG,3,1,0,No,
Fuller3,JAERTOF.DLG,3,1,0,No,
Gaelan2,GAELAN2.DLG,3,1,0,No,
Gallor,GALLOR.DLG,3,1,0,No,
Gallor,JAHEIRAJ.DLG,3,1,0,No,
Games,GAMES.DLG,3,1,0,No,
Gamguy,GAMGUY.DLG,3,1,0,No,
Garock,GAROCK.DLG,3,1,0,No,
Gaylan,GAYLAN.DLG,3,1,0,No,
Gaylan,MENDA2.DLG,3,1,0,No,
Gerald,GERALD.DLG,3,1,0,No,
Girba3,GIRBA3.DLG,3,1,0,No,
Glad1,GLAD1.DLG,3,1,0,No,
Glart,GLART.DLG,3,1,0,No,
Glart,IMOENP.DLG,3,1,0,No,
Gnoll5,GNOLL5.DLG,3,1,0,No,
Grvlch01,GRVLCH01.DLG,3,1,0,No,
Guarca,GUARCA.DLG,3,1,0,No,
Habib,HABIB.DLG,3,1,0,No,
Hack,HACK.DLG,3,1,0,No,
Hack,SPECH1.DLG,3,1,0,No,
Hacton,HACTON.DLG,3,1,0,No,
Hactong,HACTONG.DLG,3,1,0,No,
Hairto,HAIRTO.DLG,3,1,0,No,
Halffg,HALFFG.DLG,3,1,0,No,
Hdragsil,HDRAGSIL.DLG,3,1,0,No,
Heartg1,HEARTG1.DLG,3,1,0,No,
Heartg2,HEARTG2.DLG,3,1,0,No,
Hellvict,HELLVICT.DLG,3,1,0,No,
Hldemi,HLDEMI.DLG,3,1,0,No,
Hlketta,HLKETTA.DLG,3,1,0,No,
Housg1,HOUSG1.DLG,3,1,0,No,
Housg1,KAYL2.DLG,3,1,0,No,
Housg5,HOUSG5.DLG,3,1,0,No,
Housg5,MARIA.DLG,3,1,0,No,
Igolfle1,IGOLFLE1.DLG,3,1,0,No,
Igolfle2,IGOLFLE2.DLG,3,1,0,No,
Igolfle4,IGOLFLE4.DLG,3,1,0,No,
Irethf01,IRETHF01.DLG,3,1,0,No,
Iron4,IRON4.DLG,3,1,0,No,
Iron6,IRON6.DLG,3,1,0,No,
Iron8,IRON8.DLG,3,1,0,No,
Iron8,YOSHIMO.DLG,3,1,0,No,
Ironho,IRONHO.DLG,3,1,0,No,
Ironho,PEONY.DLG,3,1,0,No,
Ironm2,IRONM2.DLG,3,1,0,No,
Ironm2,PEONY.DLG,3,1,0,No,
Jael01,JAEL01.DLG,3,1,0,No,
Jaella2,JAELLA2.DLG,3,1,0,No,
Jamie,JAMIE.DLG,3,1,0,No,
Jamie,LAVOK.DLG,3,1,0,No,
Jangit02,JANGIT02.DLG,3,1,0,No,
Jardak,JARDAK.DLG,3,1,0,No,
Jardak,KALAH2.DLG,3,1,0,No,
Kftown02,KFTOWN02.DLG,3,1,0,No,
Knight,KNIGHT.DLG,3,1,0,No,
Knightsk,KNIGHTSK.DLG,3,1,0,No,
Knightsk,LIFE2.DLG,3,1,0,No,
Korpimg1,KORPIMG1.DLG,3,1,0,No,
Korscroo,KORSCROO.DLG,3,1,0,No,
Kpcapt03,KPCAPT03.DLG,3,1,0,No,
Kproen03,KPROEN03.DLG,3,1,0,No,
Kpsham01,KPSHAM01.DLG,3,1,0,No,
Kpsold08,KPSOLD08.DLG,3,1,0,No,
Kpsold09,KPSOLD09.DLG,3,1,0,No,
Kpsold10,KPSOLD10.DLG,3,1,0,No,
Leaggu,LEAGGU.DLG,3,1,0,No,
Leaggu,SASSAR.DLG,3,1,0,No,
Lestor,LESTOR.DLG,3,1,0,No,
Lin,LIN.DLG,3,1,0,No,
Lucy,LUCY.DLG,3,1,0,No,
Mcook3,MCOOK3.DLG,3,1,0,No,
Mcook5,MCOOK5.DLG,3,1,0,No,
Meiala,MEIALA.DLG,3,1,0,No,
Meiala,SPECH3.DLG,3,1,0,No,
Mekimp01,MEKIMP01.DLG,3,1,0,No,
Merchg,MERCHG.DLG,3,1,0,No,
Mick,MICK.DLG,3,1,0,No,
Mick,VALYGAR.DLG,3,1,0,No,
Mook02,MOOK02.DLG,3,1,0,No,
Moondog,MOONDOG.DLG,3,1,0,No,
Mtob10,MTOB10.DLG,3,1,0,No,
Mtob4,MTOB4.DLG,3,1,0,No,
Mtob5,MTOB5.DLG,3,1,0,No,
Mtob9,MTOB9.DLG,3,1,0,No,
Mugger2,MUGGER2.DLG,3,1,0,No,
Mumfig01,MUMFIG01.DLG,3,1,0,No,
Mummy,MUMMY.DLG,3,1,0,No,
Nalguar1,NALGUAR1.DLG,3,1,0,No,
Nalguar2,NALGUAR2.DLG,3,1,0,No,
Nobl9,NOBL9.DLG,3,1,0,No,
Noblay,NOBLAY.DLG,3,1,0,No,
Noblay,VICONI.DLG,3,1,0,No,
Ogred,OGRED.DLG,3,1,0,No,
Ogrma3,OGRMA3.DLG,3,1,0,No,
Ohbnpc01,OHBNPC01.DLG,3,1,0,No,
Ohbpol,OHBPOL.DLG,3,1,0,No,
Ohdhrt1,OHDHRT1.DLG,3,1,0,No,
Ohdsolar,OHDSOLAR.DLG,3,1,0,No,
Ohhgm03,OHHGM03.DLG,3,1,0,No,
Ohnettin,OHNETTIN.DLG,3,1,0,No,
Ohnlea,OHNLEA.DLG,3,1,0,No,
Ohnredw8,OHNREDW8.DLG,3,1,0,No,
Ohnsub13,OHNSUB13.DLG,3,1,0,No,
Ohnsub34,OHNSUB34.DLG,3,1,0,No,
Ohnsub42,OHNSUB42.DLG,3,1,0,No,
Ohnsub5,OHNSUB5.DLG,3,1,0,No,
Ohnvoghi,OHNVOGHI.DLG,3,1,0,No,
Ohrcoren,OHRCOREN.DLG,3,1,0,No,
Ohrdwrf1,OHRDWRF1.DLG,3,1,0,No,
Ohrdwrf1,OHRDWRF3.DLG,3,1,0,No,
Ohrdwrf1,OHRHDEEP.DLG,3,1,0,No,
Ohrdwrf1,OHRROLF.DLG,3,1,0,No,
Ohrheret,OHRHERET.DLG,3,1,0,No,
Ohrhorva,OHRHORVA.DLG,3,1,0,No,
Ohrjassa,OHRJASSA.DLG,3,1,1,Yes,
Ohrmassa,OHRMASSA.DLG,3,1,0,No,
Ohrmemb1,OHRMEMB1.DLG,3,1,0,No,
Ohrovs9,OHROVS9.DLG,3,1,0,No,
Ohrranhm,OHRRANHM.DLG,3,1,0,No,
Ohrsdg1,OHRSDG1.DLG,3,1,0,No,
Ohrsdg2,OHRSDG2.DLG,3,1,0,No,
Ohrsgua2,OHRSGUA2.DLG,3,1,0,No,
Ohrshg01,OHRSHG01.DLG,3,1,0,No,
Ohrshm9,OHRSHM9.DLG,3,1,0,No,
Parda1,PARDA1.DLG,3,1,0,No,
Parda3,PARDA3.DLG,3,1,0,No,
Pbhunt02,PBHUNT02.DLG,3,1,0,No,
Pirpir01,PIRPIR01.DLG,3,1,0,No,
Pirpir09,PIRPIR09.DLG,3,1,0,No,
Pirpir12,PIRPIR12.DLG,3,1,0,No,
Pirprv01,PIRPRV01.DLG,3,1,0,No,
Plmetg02,PLMETG02.DLG,3,1,0,No,
Plmetw01,PLMETW01.DLG,3,1,0,No,
Pmaster,PMASTER.DLG,3,1,0,No,
Poghm4,POGHM4.DLG,3,1,0,No,
Ppaltk1,PPALTK1.DLG,3,1,0,No,
Ppaltk2,PPALTK2.DLG,3,1,0,No,
Ppdjinn,PPDJINN.DLG,3,1,0,No,
Priobg,PRIOBG.DLG,3,1,0,No,
Priobg,SURLY.DLG,3,1,0,No,
Prisong2,PRISONG2.DLG,3,1,0,No,
Prosla,PROSLA.DLG,3,1,0,No,
Pwyvv01,PWYVV01.DLG,3,1,0,No,
Quint,QUINT.DLG,3,1,0,No,
R274,R274.DLG,3,1,0,No,
Raleo,RALEO.DLG,3,1,0,No,
Rance,RANCE.DLG,3,1,0,No,
Rance,SEWSW.DLG,3,1,0,No,
Read2,READ2.DLG,3,1,0,No,
Riftcr04,RIFTCR04.DLG,3,1,0,No,
Rngsha04,RNGSHA04.DLG,3,1,0,No,
Rngwlf02,RNGWLF02.DLG,3,1,0,No,
Rngwlf02,RNGWLF03.DLG,3,1,0,No,
Rngwlf03,RNGWLF03.DLG,3,1,0,No,
Rock,ROCK.DLG,3,1,0,No,
Sahzom01,SAHZOM01.DLG,3,1,0,No,
Sailfin,SAILFIN.DLG,3,1,0,No,
Sailfin,TRAINER1.DLG,3,1,0,No,
Sailned,SAILNED.DLG,3,1,0,No,
Sailned,SLUMM3.DLG,3,1,0,No,
Sailnew,SAILNEW.DLG,3,1,0,No,
Saralegs,SARALEGS.DLG,3,1,0,No,
Sarcul02,SARCUL02.DLG,3,1,0,No,
Sarcul02,SARCULT.DLG,3,1,0,No,
Sarelf05,SARELF05.DLG,3,1,0,No,
Sarman02,SARMAN02.DLG,3,1,0,No,
Sarpris1,SARPRIS1.DLG,3,1,0,No,
Sarpris2,SARPRIS2.DLG,3,1,0,No,
Sartro01,SARTRO01.DLG,3,1,0,No,
Sbutler,SBUTLER.DLG,3,1,0,No,
Scook,SCOOK.DLG,3,1,0,No,
Senken01,SENKEN01.DLG,3,1,0,No,
Sewrak01,SEWRAK01.DLG,3,1,0,No,
Sguard3,SGUARD3.DLG,3,1,0,No,
Shadra01,SHADRA01.DLG,3,1,0,No,
Shthoff1,SHTHOFF1.DLG,3,1,0,No,
Slave2,SLAVE2.DLG,3,1,0,No,
Slave6,SLAVE6.DLG,3,1,0,No,
Slaver3,SLAVER3.DLG,3,1,0,No,
Sleepdw,SLEEPDW.DLG,3,1,0,No,
Slythe,SLYTHE.DLG,3,1,0,No,
Slythe,VALYGAR.DLG,3,1,0,No,
Spbene,SPBENE.DLG,3,1,0,No,
Spengil,SPENGIL.DLG,3,1,0,No,
Spphil,SPPHIL.DLG,3,1,0,No,
Sprat,SPRAT.DLG,3,1,0,No,
Sprat,VALYGAR.DLG,3,1,0,No,
Spsamar,SPSAMAR.DLG,3,1,0,No,
Sptredd,SPTREDD.DLG,3,1,0,No,
Ssungu,SSUNGU.DLG,3,1,0,No,
Starcher,STARCHER.DLG,3,1,0,No,
Stguard2,STGUARD2.DLG,3,1,0,No,
Suelli,SUELLI.DLG,3,1,0,No,
Sujon2,SUJON2.DLG,3,1,0,No,
Surrey,SURREY.DLG,3,1,0,No,
Swsfoll1,SWSFOLL1.DLG,3,1,0,No,
Takiyah,TAKIYAH.DLG,3,1,0,No,
Tamoko3,TAMOKO3.DLG,3,1,0,No,
Tantug01,TANTUG01.DLG,3,1,0,No,
Tat,TAT.DLG,3,1,0,No,
Tbbran,TBBRAN.DLG,3,1,0,No,
Tbbran,TTBRAN.DLG,3,1,0,No,
Tbxan,TBXAN.DLG,3,1,0,No,
Tbxan,TTXAN.DLG,3,1,0,No,
Test2,TEST2.DLG,3,1,0,No,
Tethto,TETHTO.DLG,3,1,0,No,
Theif,THEIF.DLG,3,1,0,No,
Theshal,THESHAL.DLG,3,1,0,No,
Thiefm,THIEFM.DLG,3,1,0,No,
Thiefm,YOSHIMO.DLG,3,1,0,No,
Thrall,THRALL.DLG,3,1,0,No,
Tiaxp,TIAXP.DLG,3,1,0,No,
Torlob,TORLOB.DLG,3,1,0,No,
Towncr,TOWNCR.DLG,3,1,0,No,
Trcut02,TRCUT02.DLG,3,1,0,No,
Trple04,TRPLE04.DLG,3,1,0,No,
Ttser1,TTSER1.DLG,3,1,0,No,
Uddoor03,UDDOOR03.DLG,3,1,0,No,
Uddoor09,UDDOOR09.DLG,3,1,0,No,
Uddrow02,UDDROW02.DLG,3,1,0,No,
Udelder,UDELDER.DLG,3,1,0,No,
Udgith02,UDGITH02.DLG,3,1,0,No,
Udslv03,UDSLV03.DLG,3,1,0,No,
Uhgibb01,UHGIBB01.DLG,3,1,0,No,
Uhrang01,UHRANG01.DLG,3,1,0,No,
Vaelag,VAELAG.DLG,3,1,0,No,
Vampaer,VAMPAER.DLG,3,1,0,No,
Vampano,VAMPANO.DLG,3,1,0,No,
Vampjah,VAMPJAH.DLG,3,1,0,No,
Vampvic,VAMPVIC.DLG,3,1,0,No,
Vicg1,VICG1.DLG,3,1,0,No,
Voice,VOICE.DLG,3,1,0,No,
