StrRef,Speaker,Text,WAV_Reference,Chapter,Source_File
68073,Minsc,And hamsters! Let us not forget Boo and his furry fury.,,1,BMINSC25
68076,Minsc,Boo? Boo? Where are you?,MINS2505,1,BMINSC25
68085,Minsc,"The tiny, tricky gnome! Minsc knows it was you who stole Boo! You cannot fool Minsc! What is that bulge moving about within your trousers?",,1,BMINSC25
68089,Minsc,"I hear Boo's frenzied squeaking! Ho-ho! He is growing angry, little man. Release Boo from your drawers lest his sharp teeth nibble on your naughty bits in his outrage!",,1,BMINSC25
68102,Minsc,"Ah, Minsc and Boo together again! Jan, you are not worthy of having a miniaturized giant space hamster scampering loose in your pants.",,1,BMINSC25
68136,Minsc,"This is because Rashemen is a very far ways away. Once, Boo kept track for me of the number of steps I have taken since beginning my dajemma, but *sigh* Boo has since forgotten.",MINS2511,1,BMINSC25
68138,Minsc,"Boo claims that the number is very large. Larger, maybe, than the number of butts that Minsc has deservedly kicked along the way. I find this hard to believe, even though Boo is usually very reliable in these matters.",,1,BMINSC25
68143,Minsc,"It is a wonderful place with many fields. It could only be better, maybe, if every ranger of the Berserker Lodge had his very own hamster. Just think of the implications!",,1,BMINSC25
68145,Minsc,"Yes, Dynaheir was a good Rashemaar witch. But I am not so certain that the witches have need of their own hamsters. Dynaheir never approved of Boo... she used to glare at Boo so, it frightened him sometimes.",,1,BMINSC25
68148,Minsc,Rodent? What do you imply about my hamster?,,1,BMINSC25
68164,Minsc,"Aerie! Boo has been mulling over a question for you. Never have I seen a hamster concentrate so! He has been so very quiet I thought perhaps I rolled over on him last night, which caused me great concern.",MINS2506,1,BMINSC25
68168,Minsc,"But Boo's question is of such a personal nature... well, the thought of it makes me blush right down to my buttocks.",,1,BMINSC25
68170,Minsc,"You are very insightful! Such bottling could lead to all sorts of un-hamster-like explosions! Well... Boo wonders why you do not perform all your duties, since you are our witch?",,1,BMINSC25
68171,Minsc,"Well... a Rashemani witch accompanies a ranger on his dajemma and teaches him the lore of herbs, among other things. Well... Minsc and Boo have discovered a need of some of this lore, maybe.",,1,BMINSC25
68175,Minsc,"After frolicking in a bush that we now consider to be of suspicious nature, both Boo and I have contracted the Calishite itch in rather... private places. A salve would be most joyously anticipated!",,1,BMINSC25
68180,Minsc,"Many thanks, Aerie! Soon, maybe, Boo can return his little mind to thoughts of butt-kicking instead of butt-itching, and I for one shall be very relieved!",,1,BMINSC25
68313,Minsc,"So, Anomen, Boo and I had a question about the lodge you seem to hold above all else.",MINS2507,1,BMINSC25
68377,Minsc,"Yes, that is the one. You view it with as much respect as I give the Ice Dragon Berserker Lodge of my homeland. If they are similar in their intent, we might seek to join.",,1,BMINSC25
68382,Minsc,Yes.,,1,BMINSC25
68385,Minsc,Yes.,,1,BMINSC25
68389,Minsc,"Boo understands the tone of your rejection, though he is confused as to why organizations of good intent must always ride atop the *ahem* pole of righteousness.",,1,BMINSC25
68498,Minsc,"What, what? Well, an admirable decision, but Boo is not for sale.",MINS2512,1,BMINSC25
68500,Minsc,"OH! Well then, by all means! And yes, very little requirements. Food, shelter, and perhaps the little wheel. I have heard nothing but good things about the little wheel.",,1,BMINSC25
68502,Minsc,"Of course. Boo is special among his kind, and quite resilient. Have I mentioned he is a miniature giant space hamster? I'm sure I have.",,1,BMINSC25
69000,Minsc,"Haer'Dalis, are you laughing at Boo and I? You are smiling after many of our battles.",MINS2508,1,BMINSC25
69006,Minsc,"Uh... but mostly evil, right?",,1,BMINSC25
69012,Minsc,"Boo, I think this bard is a little off in the head, no?",,1,BMINSC25
69228,Minsc,"Boo and I always are having time to speak with our friends. Yes, no, Boo?",MINS2514,1,BMINSC25
69230,Minsc,And now you would like a hamster.,,1,BMINSC25
69232,Minsc,Just a guess.,,1,BMINSC25
69234,Minsc,"As you wish, but I couldn't imagine a Minsc without a Boo. We are two peas in a pool, two fists in a face, two feet on the floor, and too much for most villainy.",,1,BMINSC25
69241,Minsc,"Eh... Boo, was that a compliment?",MINS2516,1,BMINSC25
69243,Minsc,Boo? He is young by the standards of his miniature giant cohorts.,,1,BMINSC25
69246,Minsc,"I believe he takes offense to the term ""rodent.""",,1,BMINSC25
69248,Minsc,"You know, try as he might, Boo just doesn't get your kind of humor.",,1,BMINSC25
69249,Minsc,"Eh, you know, with all that has been going on, Boo and I are having some trouble keeping our feet on the ground.",MINS2509,1,BMINSC25
69253,Minsc,"You will see no slacking in the sword arm of Minsc, but no matter the running start, I cannot cut through the heavens.",,1,BMINSC25
69254,Minsc,"Well, with all this talk of gods, where will Minsc and Boo fit in? Swords have little effect on the heavens.",,1,BMINSC25
69255,Minsc,"Oh, I am not confused. Clarity is ever my stalwart companion, but where do Minsc and Boo fit when we are battling gods?",,1,BMINSC25
69262,Minsc,"Nothing that *stands* can withstand it, but floaty specters of evil gods incarnate may as well be made of the hot air they spew.",,1,BMINSC25
69263,Minsc,"As motivational speeches go, that was not one of your best. Look, Boo shrivels with insecurity. I mean, he's a hamster; just how small do you think he can safely get?",,1,BMINSC25
69265,Minsc,"Well, I *believe* that I can stick a thumb in the eye of evil no matter what head it is moored to. Perhaps that is enough. We shall have to see.",,1,BMINSC25
69276,Minsc,"So, ""Sarevok,"" if that is your real name, what do you remember of our previous battles, hmm?",MINS2510,1,BMINSC25
69282,Minsc,"I am not completely convinced that you are who you say you are, standing there saying you are.",,1,BMINSC25
69291,Minsc,Boo agrees. You are welcome beside us if you effectively apply the boots of goodness.,,1,BMINSC25
69300,Minsc,"A fine choice of mentor, but again, you do not seem like a ""Sarevok"" to me. Too much ""humble,"" not enough ""RAAAAGH, feel my unholy rage.""",,1,BMINSC25
69302,Minsc,"Boo is an uncanny judge of character, but you... you give him trouble.",MINS2515,1,BMINSC25
69310,Minsc,"Food storage aside, Boo controls himself far better than you do. Do you see him ranting about mere glances? Let's look.",,1,BMINSC25
69312,Minsc,"There, you see? No rant. In fact, right now we see him snuffing about for a comfy place to sleep. Admirable restraint.",,1,BMINSC25
69314,Minsc,"Ah, finally a calming look across your face. Boo's handiwork, no doubt. Doesn't that feel better?",,1,BMINSC25
69922,Minsc,"Congratulations. Soon, this tiny one will be planting his wee feet into the backside of evil, just like his daddy! We should give him a tiny sword to wave at the villains as we battle! Oh... Boo says that may not be such a good idea.",,1,BMINSC25
70389,Minsc,"Look, Boo-everyone knows you now! See how their fame spreads like a scented cloud from your furry backside when you have had one too many crackers!",,1,MINSC25J
70413,Jaheira,"The natural order will scream in protest should this demon prince be allowed to walk freely through the realms. To preserve the balance, we must imprison the creature-or send it back to the Abyss.",,1,JAHEIRAJ
70431,Minsc,"Too much talk, not enough fight!",,1,MINSC25J
70431,Minsc,"Too much talk, not enough fight!",,1,MINSCJ
70435,Jaheira,I suspect this apparition's sense of duty is going to make our task more difficult.,,1,JAHEIRAJ
70439,Jaheira,As I feared... we must prove our worth to this spirit before we can complete this quest.,,1,JAHEIRAJ
70441,Minsc,"Eh? He is like bad penny, this one. An armored, deep-voiced penny of most sinister evil!",,1,MINSC25J
70507,Jaheira,"That is unworthy of you, Haer'Dalis. The lives of men hang in the balance.",,1,JAHEIRAJ
70524,Jaheira,"Interesting. A god was forced to deal with your Imprisoned One? No ordinary apparition, this.",,1,JAHEIRAJ
70530,Minsc,We have been betrayed after all! Even Boo cannot believe this. Look at his tiny head shaking in disbelief. Or maybe he is cold. No... definitely disbelief!,,1,MINSC25J
70530,Minsc,We have been betrayed after all! Even Boo cannot believe this. Look at his tiny head shaking in disbelief. Or maybe he is cold. No... definitely disbelief!,,1,MINSCJ
70541,Jaheira,"You may feel pity for yourself and justify your failure however you wish, Odren, but you attempted to murder us. I am surprised Helm does not turn away from you for such an affront.",,1,JAHEIRAJ
70550,Minsc,"So he wants to play a game? Minsc and Boo are fond of all sorts of games, although Boo is far better at the ones that need strategy. I am sad to say that I am far better at straightforward butt-kicking.",,1,MINSC25J
70550,Minsc,"So he wants to play a game? Minsc and Boo are fond of all sorts of games, although Boo is far better at the ones that need strategy. I am sad to say that I am far better at straightforward butt-kicking.",,1,MINSCJ
70561,Minsc,"I don't understand. The witch has her heart back... why is she not nicer to us? What? Oh... yes, I see. Uh-huh. Thank you, Boo. Boo is so smart.",,1,MINSC25J
71388,Minsc,"Be not sad, pretty waitress... you will make them stop. Or else Minsc and Boo will deliver an order of booted butt-stomping to the table of mean, ugly men!",,1,MINSC25J
71636,Minsc,"Oh, Boo, he is going to mention you in his book! Isn't he a nice man?",,1,MINSC25J
72330,Minsc,"Poor Mateo. He is alone in the world, as Minsc was before Boo found him. Yes, Boo-you are right! As heroes, we must befriend the friendless. We must help the helpless. We must deaccuse the accused. Er... well, you get the idea.",,1,MINSC25J
72353,Minsc,No... the lady must not die! You are a bad person! All who are true heroes of virtue join me in defending this woman against the naughty bad you!,,1,MINSC25J
72429,Minsc,"Boo does not trust this Kiser. See how his nose twitches? Something smells about this, and it is not stinky clouds from Boo's furry backside.",,1,MINSC25J
72571,Minsc,"Mighty heroes like Minsc and you cannot prove themselves against such unworthy opponents... maybe Boo should tackle them alone. Minsc is joking, of course. Let the kobold butt-kicking begin!",,1,MINSC25J
74513,Minsc,"He's not that ugly. Boo's seen much uglier half-orcs. Haven't you, Boo?",,1,MINSCJ
74583,Jaheira,You can't work with such as this. Have you forgotten all that Gorion taught you?,,1,JAHEIRAJ
74615,Minsc,Are you calling Boo a fool?,,1,MINSCJ
74692,Minsc,I'm with the hamster.,,1,MINSCJ
74809,Jaheira,Take a moment and think. What would Gorion say about this pointless bloodshed?,,1,JAHEIRAJ
74818,Minsc,Boo says it's rude to diminish a bride's radiance on her wedding day.,,1,MINSCJ
75712,Jaheira,"Careful. We want to walk into the gorge, not fall into it.",,1,JAHEIRAJ
75728,Minsc,"What do you think, Boo? Isn't this a nice tree?",,1,MINSCJ
75729,Minsc,Boo doesn't think this is a nice tree.,,1,MINSCJ
75730,Minsc,I think Boo is right.,,1,MINSCJ
77110,Jaheira,Beware. You cannot trust a tanar'ri.,,1,JAHEIRAJ
77677,Minsc,Speak for yourself! Boo is the warm center of the universe that I orbit during my slumber each night!,,1,MINSCJ
78870,Minsc,Trusts?,,1,MINSCJ
79469,Minsc,"Boo dislikes this place. These people are trapped in a wheel that turns and turns, but never moves forward.",,1,MINSCJ
79523,Minsc,"Boo dislikes this place. These people are trapped in a wheel that turns and turns, but never moves forward.",,1,MINSCJ
80995,Minsc,"It's all right, Boo. They're dead, but I'm sure they're not bad-",,1,MINSCJ
80996,Minsc,"You were right, Boo. They weren't nice at all.",,1,MINSCJ
81447,Jaheira,An evil one.,,1,JAHEIRAJ
