Speaker,DLGFile,Chapter,Priority,Notes
Slamng01,SLAMNG01.DLG,Unassigned,3,
Slave,SLAVE.DLG,Unassigned,3,
Slave2,SLAVE2.DLG,Unassigned,3,
Slave3,SLAVE3.DLG,Unassigned,3,
Slave4,SLAVE4.DLG,Unassigned,3,
Slave6,SLAVE6.DLG,Unassigned,3,
Slaver1,SLAVER1.DLG,Unassigned,3,
Slaver2,SLAVER2.DLG,Unassigned,3,
Slaver3,SLAVER3.DLG,Unassigned,3,
Slaver4,SLAVER4.DLG,Unassigned,3,
Slaverm,SLAVERM.DLG,Unassigned,3,
Slcent,SLCENT.DLG,Unassigned,3,
Sleepdw,SLEEPDW.DLG,Unassigned,3,
Slhalf01,SLHALF01.DLG,Unassigned,3,
Slhalf02,SLHALF02.DLG,Unassigned,3,
Slilmat,SLILMAT.DLG,Unassigned,3,
Slilmat,WILMAT.DLG,Unassigned,3,
Slshop01,SLSHOP01.DLG,Unassigned,3,
Slshop02,SLSHOP02.DLG,Unassigned,3,
Slslave,SLSLAVE.DLG,Unassigned,3,
Slumf1,SLUMF1.DLG,Unassigned,3,
Slumf2,SLUMF2.DLG,Unassigned,3,
Slumm1,SLUMM1.DLG,Unassigned,3,
Slumm2,SLUMM2.DLG,Unassigned,3,
Slumm3,SLUMM3.DLG,Unassigned,3,
Slumm4,SLUMM4.DLG,Unassigned,3,
Slythe,SLYTHE.DLG,Unassigned,3,
Slythe,VALYGAR.DLG,Unassigned,3,
Solar,SOLAR.DLG,Unassigned,3,
Spbene,SPBENE.DLG,Unassigned,3,
Spech1,SPECH1.DLG,Unassigned,3,
Spech1,STONE.DLG,Unassigned,3,
Spech1,STONEDW.DLG,Unassigned,3,
Spech2,SPECH2.DLG,Unassigned,3,
Spech2,STONE.DLG,Unassigned,3,
Spech2,STONEDL.DLG,Unassigned,3,
Spech3,SPECH3.DLG,Unassigned,3,
Spech3,STONE.DLG,Unassigned,3,
Spech3,STONED.DLG,Unassigned,3,
Spengil,SPENGIL.DLG,Unassigned,3,
Sphurg,SPHURG.DLG,Unassigned,3,
Spjeag,SPJEAG.DLG,Unassigned,3,
Spoiled1,SPOILED1.DLG,Unassigned,3,
Sppain,SPPAIN.DLG,Unassigned,3,
Spphil,SPPHIL.DLG,Unassigned,3,
Sprat,SPRAT.DLG,Unassigned,3,
Sprat,VALYGAR.DLG,Unassigned,3,
Spsamar,SPSAMAR.DLG,Unassigned,3,
Sptredd,SPTREDD.DLG,Unassigned,3,
Ssungu,SSUNGU.DLG,Unassigned,3,
Starcher,STARCHER.DLG,Unassigned,3,
Stein,STEIN.DLG,Unassigned,3,
Stepha,STEPHA.DLG,Unassigned,3,
Stepha,VALYGAR.DLG,Unassigned,3,
Stguard1,STGUARD1.DLG,Unassigned,3,
Stguard2,STGUARD2.DLG,Unassigned,3,
Stguard3,STGUARD3.DLG,Unassigned,3,
Stolen,STOLEN.DLG,Unassigned,3,
Stolen2,STOLEN2.DLG,Unassigned,3,
Stonedl,STONEDL.DLG,Unassigned,3,
Suavatar,SUAVATAR.DLG,Unassigned,3,
Sudemin,SUDEMIN.DLG,Unassigned,3,
Sudeminx,SUDEMINX.DLG,Unassigned,3,
Suelf1,SUELF1.DLG,Unassigned,3,
Suelf10,SUELF10.DLG,Unassigned,3,
Suelf11,SUELF11.DLG,Unassigned,3,
Suelf12,SUELF12.DLG,Unassigned,3,
Suelf13,SUELF13.DLG,Unassigned,3,
Suelf2,SUELF2.DLG,Unassigned,3,
Suelf3,SUELF3.DLG,Unassigned,3,
Suelf4,SUELF4.DLG,Unassigned,3,
Suelf5,SUELF5.DLG,Unassigned,3,
Suelf6,SUELF6.DLG,Unassigned,3,
Suelf7,SUELF7.DLG,Unassigned,3,
Suelf8,SUELF8.DLG,Unassigned,3,
Suelf9,SUELF9.DLG,Unassigned,3,
Suelhan,SUELHAN.DLG,Unassigned,3,
Suelle,SUELLE.DLG,Unassigned,3,
Suelle,SUELLI.DLG,Unassigned,3,
Suelle2,SUELLE2.DLG,Unassigned,3,
Suelle2,SUELLES2.DLG,Unassigned,3,
Suelle2,SUELLI2.DLG,Unassigned,3,
Suelleap,SUELLEAP.DLG,Unassigned,3,
Suelli,SUELLI.DLG,Unassigned,3,
Sujon,SUJON.DLG,Unassigned,3,
Sujon2,SUJON2.DLG,Unassigned,3,
Suraam,SURAAM.DLG,Unassigned,3,
Surayah,SURAYAH.DLG,Unassigned,3,
Surgeo,SURGEO.DLG,Unassigned,3,
Surly,SURLY.DLG,Unassigned,3,
Surrey,SURREY.DLG,Unassigned,3,
Susuneer,SUSUNEER.DLG,Unassigned,3,
Sw2H14,SW2H14.DLG,Unassigned,3,
Swsfoll1,SWSFOLL1.DLG,Unassigned,3,
Swsfoll2,SWSFOLL2.DLG,Unassigned,3,
Swsfoll3,SWSFOLL3.DLG,Unassigned,3,
Swsfoll4,SWSFOLL4.DLG,Unassigned,3,
Swsfoll5,SWSFOLL5.DLG,Unassigned,3,
Swsfoll6,SWSFOLL6.DLG,Unassigned,3,
Swshaman,SWSHAMAN.DLG,Unassigned,3,
Takiyah,TAKIYAH.DLG,Unassigned,3,
Talkni01,TALKNI01.DLG,Unassigned,3,
Talmiss,TALMISS.DLG,Unassigned,3,
Talvilon,TALVILON.DLG,Unassigned,3,
Tamoko3,TAMOKO3.DLG,Unassigned,3,
Tanally1,TANALLY1.DLG,Unassigned,3,
Tanner,TANNER.DLG,Unassigned,3,
Tantug01,TANTUG01.DLG,Unassigned,3,
Tanwiz1,TANWIZ1.DLG,Unassigned,3,
Tarnes,TARNES.DLG,Unassigned,3,
Tarnes,VALYGAR.DLG,Unassigned,3,
Tarnor,TARNOR.DLG,Unassigned,3,
Tartus,TARTUS.DLG,Unassigned,3,
Tartus,YOSHIMO.DLG,Unassigned,3,
Tassa,TASSA.DLG,Unassigned,3,
Tat,TAT.DLG,Unassigned,3,
Taxcoll,TAXCOLL.DLG,Unassigned,3,
Tazok,TAZOK.DLG,Unassigned,3,
Tbbelt,TBBELT.DLG,Unassigned,3,
Tbbelt,TTBELT.DLG,Unassigned,3,
Tbbran,TBBRAN.DLG,Unassigned,3,
Tbbran,TTBRAN.DLG,Unassigned,3,
Tbbranj,TBBRANJ.DLG,Unassigned,3,
Tbbranj,TTBRANJ.DLG,Unassigned,3,
Tbimoen,TBIMOEN.DLG,Unassigned,3,
Tbimoen,TTIMOEN.DLG,Unassigned,3,
Tbimoenj,TBIMOENJ.DLG,Unassigned,3,
Tbimoenj,TTIMOENJ.DLG,Unassigned,3,
Tbjaheij,TBJAHEIJ.DLG,Unassigned,3,
Tbjaheij,TTJAHEIJ.DLG,Unassigned,3,
Tbjaheir,TBJAHEIR.DLG,Unassigned,3,
Tbjaheir,TTJAHEIR.DLG,Unassigned,3,
Tbminsc,TBMINSC.DLG,Unassigned,3,
Tbminsc,TTMINSC.DLG,Unassigned,3,
Tbminscj,TBMINSCJ.DLG,Unassigned,3,
Tbminscj,TTMINSCJ.DLG,Unassigned,3,
Tbser1,TBSER1.DLG,Unassigned,3,
Tbser1,TTSER1.DLG,Unassigned,3,
Tbxan,TBXAN.DLG,Unassigned,3,
Tbxan,TTXAN.DLG,Unassigned,3,
Tbxanj,TBXANJ.DLG,Unassigned,3,
Tbxanj,TTXANJ.DLG,Unassigned,3,
Tcadril,TCADRIL.DLG,Unassigned,3,
Tcyrando,TCYRANDO.DLG,Unassigned,3,
Tdr10A,TDR10A.DLG,Unassigned,3,
Telano,TELANO.DLG,Unassigned,3,
Tellan,TELLAN.DLG,Unassigned,3,
Temamn01,TEMAMN01.DLG,Unassigned,3,
Temsup,TEMSUP.DLG,Unassigned,3,
Terl,TERL.DLG,Unassigned,3,
Terrece,TERRECE.DLG,Unassigned,3,
Terrece,YAGO.DLG,Unassigned,3,
Test2,TEST2.DLG,Unassigned,3,
Tethto,TETHTO.DLG,Unassigned,3,
Theif,THEIF.DLG,Unassigned,3,
Therel,THEREL.DLG,Unassigned,3,
Therel,THESHAL.DLG,Unassigned,3,
Theshal,THESHAL.DLG,Unassigned,3,
Thief1,THIEF1.DLG,Unassigned,3,
Thief2,THIEF2.DLG,Unassigned,3,
Thief3,THIEF3.DLG,Unassigned,3,
Thief4,THIEF4.DLG,Unassigned,3,
Thief5,THIEF5.DLG,Unassigned,3,
Thief6,THIEF6.DLG,Unassigned,3,
Thief7,THIEF7.DLG,Unassigned,3,
Thief8,THIEF8.DLG,Unassigned,3,
Thiefg,THIEFG.DLG,Unassigned,3,
Thiefg,YOSHIMO.DLG,Unassigned,3,
Thiefm,THIEFM.DLG,Unassigned,3,
Thiefm,YOSHIMO.DLG,Unassigned,3,
Thieftes,THIEFTES.DLG,Unassigned,3,
Thrall,THRALL.DLG,Unassigned,3,
Thraxi,THRAXI.DLG,Unassigned,3,
Thumb,THUMB.DLG,Unassigned,3,
Tiana,TIANA.DLG,Unassigned,3,
Tiaxd,TIAXD.DLG,Unassigned,3,
Tiaxp,TIAXP.DLG,Unassigned,3,
Tipian,TIPIAN.DLG,Unassigned,3,
Tirdir,TIRDIR.DLG,Unassigned,3,
Tirlana,TIRLANA.DLG,Unassigned,3,
Tirthold,TIRTHOLD.DLG,Unassigned,3,
Toady,TOADY.DLG,Unassigned,3,
Tobpar01,TOBPAR01.DLG,Unassigned,3,
Tokcre01,TOKCRE01.DLG,Unassigned,3,
Tolger,TOLGER.DLG,Unassigned,3,
Tolger2,TOLGER2.DLG,Unassigned,3,
Torgal,TORGAL.DLG,Unassigned,3,
Torgal,WILTON.DLG,Unassigned,3,
Torgal,XZAR.DLG,Unassigned,3,
Torlo,TORLO.DLG,Unassigned,3,
Torlo,VALYGAR.DLG,Unassigned,3,
Torlob,TORLOB.DLG,Unassigned,3,
Tot,TOT.DLG,Unassigned,3,
Tour1,TOUR1.DLG,Unassigned,3,
Tour2,TOUR2.DLG,Unassigned,3,
Townc01,TOWNC01.DLG,Unassigned,3,
Towncr,TOWNCR.DLG,Unassigned,3,
Trainer1,TRAINER1.DLG,Unassigned,3,
Trainer1,WENRIC.DLG,Unassigned,3,
Travel,TRAVEL.DLG,Unassigned,3,
Travin,TRAVIN.DLG,Unassigned,3,
Trax,TRAX.DLG,Unassigned,3,
Trcar01,TRCAR01.DLG,Unassigned,3,
Trcar02,TRCAR02.DLG,Unassigned,3,
Trcar03,TRCAR03.DLG,Unassigned,3,
Trcar04,TRCAR04.DLG,Unassigned,3,
Trcut01,TRCUT01.DLG,Unassigned,3,
Trcut02,TRCUT02.DLG,Unassigned,3,
Trcut05,TRCUT05.DLG,Unassigned,3,
Trcut06,TRCUT06.DLG,Unassigned,3,
Trcut07,TRCUT07.DLG,Unassigned,3,
Trevil01,TREVIL01.DLG,Unassigned,3,
Trevil02,TREVIL02.DLG,Unassigned,3,
Trevil03,TREVIL03.DLG,Unassigned,3,
Trftow01,TRFTOW01.DLG,Unassigned,3,
Trftow02,TRFTOW02.DLG,Unassigned,3,
Trftow03,TRFTOW03.DLG,Unassigned,3,
Trftow04,TRFTOW04.DLG,Unassigned,3,
Trftow05,TRFTOW05.DLG,Unassigned,3,
Trfued01,TRFUED01.DLG,Unassigned,3,
Trfued02,TRFUED02.DLG,Unassigned,3,
Trfued05,TRFUED05.DLG,Unassigned,3,
Trfued06,TRFUED06.DLG,Unassigned,3,
Trfued09,TRFUED09.DLG,Unassigned,3,
Trfued10,TRFUED10.DLG,Unassigned,3,
Trfued11,TRFUED11.DLG,Unassigned,3,
Trgeni01,TRGENI01.DLG,Unassigned,3,
Trgeni02,TRGENI02.DLG,Unassigned,3,
Trgeni03,TRGENI03.DLG,Unassigned,3,
Trgrd01,TRGRD01.DLG,Unassigned,3,
Trgrd02,TRGRD02.DLG,Unassigned,3,
Trgrd03,TRGRD03.DLG,Unassigned,3,
Trguard,TRGUARD.DLG,Unassigned,3,
Trgyp01,TRGYP01.DLG,Unassigned,3,
Trgyp02,TRGYP02.DLG,Unassigned,3,
Trgyp03,TRGYP03.DLG,Unassigned,3,
Trgyp04,TRGYP04.DLG,Unassigned,3,
Trhmer01,TRHMER01.DLG,Unassigned,3,
Triado,TRIADO.DLG,Unassigned,3,
Trinnk01,TRINNK01.DLG,Unassigned,3,
Trkid01,TRKID01.DLG,Unassigned,3,
Trkid02,TRKID02.DLG,Unassigned,3,
Trkid03,TRKID03.DLG,Unassigned,3,
Trkid04,TRKID04.DLG,Unassigned,3,
Trlgrd01,TRLGRD01.DLG,Unassigned,3,
Trmer01,TRMER01.DLG,Unassigned,3,
Trmer02,TRMER02.DLG,Unassigned,3,
Trmer03,TRMER03.DLG,Unassigned,3,
Trmer04,TRMER04.DLG,Unassigned,3,
Trmtow01,TRMTOW01.DLG,Unassigned,3,
Trmtow02,TRMTOW02.DLG,Unassigned,3,
Trmtow03,TRMTOW03.DLG,Unassigned,3,
Trmtow04,TRMTOW04.DLG,Unassigned,3,
Trmtow05,TRMTOW05.DLG,Unassigned,3,
Trnobf01,TRNOBF01.DLG,Unassigned,3,
Trnobf02,TRNOBF02.DLG,Unassigned,3,
Trnobm01,TRNOBM01.DLG,Unassigned,3,
Trnobm02,TRNOBM02.DLG,Unassigned,3,
Trple01,TRPLE01.DLG,Unassigned,3,
Trple02,TRPLE02.DLG,Unassigned,3,
Trple03,TRPLE03.DLG,Unassigned,3,
Trple04,TRPLE04.DLG,Unassigned,3,
Trrak01,TRRAK01.DLG,Unassigned,3,
Trrak02,TRRAK02.DLG,Unassigned,3,
Trrak03,TRRAK03.DLG,Unassigned,3,
Trskin01,TRSKIN01.DLG,Unassigned,3,
Trskin02,TRSKIN02.DLG,Unassigned,3,
Trskin03,TRSKIN03.DLG,Unassigned,3,
Trskin04,TRSKIN04.DLG,Unassigned,3,
Trskin05,TRSKIN05.DLG,Unassigned,3,
Trskin06,TRSKIN06.DLG,Unassigned,3,
Trtavp01,TRTAVP01.DLG,Unassigned,3,
Trtavp02,TRTAVP02.DLG,Unassigned,3,
Trtavp03,TRTAVP03.DLG,Unassigned,3,
Trtavp04,TRTAVP04.DLG,Unassigned,3,
Trtavp05,TRTAVP05.DLG,Unassigned,3,
Trthf01,TRTHF01.DLG,Unassigned,3,
Trthf02,TRTHF02.DLG,Unassigned,3,
Trthf03,TRTHF03.DLG,Unassigned,3,
Trwen01,TRWEN01.DLG,Unassigned,3,
Ttbelt,TTBELT.DLG,Unassigned,3,
Ttbranj,TTBRANJ.DLG,Unassigned,3,
Ttimoenj,TTIMOENJ.DLG,Unassigned,3,
Ttser1,TTSER1.DLG,Unassigned,3,
Ttxanj,TTXANJ.DLG,Unassigned,3,
Udardul,UDARDUL.DLG,Unassigned,3,
Udchal,UDCHAL.DLG,Unassigned,3,
Udcom01,UDCOM01.DLG,Unassigned,3,
Udcom02,UDCOM02.DLG,Unassigned,3,
Udcom03,UDCOM03.DLG,Unassigned,3,
Uddemon,UDDEMON.DLG,Unassigned,3,
Uddoor01,UDDOOR01.DLG,Unassigned,3,
Uddoor02,UDDOOR02.DLG,Unassigned,3,
Uddoor03,UDDOOR03.DLG,Unassigned,3,
Uddoor09,UDDOOR09.DLG,Unassigned,3,
Uddrow01,UDDROW01.DLG,Unassigned,3,
Uddrow02,UDDROW02.DLG,Unassigned,3,
Uddrow03,UDDROW03.DLG,Unassigned,3,
Uddrow04,UDDROW04.DLG,Unassigned,3,
Uddrow05,UDDROW05.DLG,Unassigned,3,
Uddrow06,UDDROW06.DLG,Unassigned,3,
Uddrow07,UDDROW07.DLG,Unassigned,3,
Uddrow08,UDDROW08.DLG,Unassigned,3,
Uddrow09,UDDROW09.DLG,Unassigned,3,
Uddrow10,UDDROW10.DLG,Unassigned,3,
Uddrow11,UDDROW11.DLG,Unassigned,3,
Uddrow12,UDDROW12.DLG,Unassigned,3,
Uddrow13,UDDROW13.DLG,Unassigned,3,
Uddrow14,UDDROW14.DLG,Unassigned,3,
Uddrow15,UDDROW15.DLG,Unassigned,3,
Uddrow16,UDDROW16.DLG,Unassigned,3,
Uddrow20,UDDROW20.DLG,Unassigned,3,
Uddrow21,UDDROW21.DLG,Unassigned,3,
Uddrow22,UDDROW22.DLG,Unassigned,3,
Uddrow23,UDDROW23.DLG,Unassigned,3,
Uddrow24,UDDROW24.DLG,Unassigned,3,
Uddrow25,UDDROW25.DLG,Unassigned,3,
Uddrow26,UDDROW26.DLG,Unassigned,3,
Uddrow27,UDDROW27.DLG,Unassigned,3,
Uddrow27,UDDROW32.DLG,Unassigned,3,
Uddrow28,UDDROW28.DLG,Unassigned,3,
Uddrow28,UDDROW33.DLG,Unassigned,3,
Uddrow29,UDDROW29.DLG,Unassigned,3,
Uddrow29,UDDROW34.DLG,Unassigned,3,
Uddrow35,UDDROW35.DLG,Unassigned,3,
Uddrow36,UDDROW36.DLG,Unassigned,3,
Udduer01,UDDUER01.DLG,Unassigned,3,
Udduer02,UDDUER02.DLG,Unassigned,3,
Udduer03,UDDUER03.DLG,Unassigned,3,
Udelder,UDELDER.DLG,Unassigned,3,
Udelf01,UDELF01.DLG,Unassigned,3,
Udelf02,UDELF02.DLG,Unassigned,3,
Udelf02,UNAM20.DLG,Unassigned,3,
Udelf03,UDELF03.DLG,Unassigned,3,
Udelf03,UNAM21.DLG,Unassigned,3,
Udgith02,UDGITH02.DLG,Unassigned,3,
Udilsla1,UDILSLA1.DLG,Unassigned,3,
Udilsla2,UDILSLA2.DLG,Unassigned,3,
Udimp,UDIMP.DLG,Unassigned,3,
Udimrae,UDIMRAE.DLG,Unassigned,3,
Udkuo01,UDKUO01.DLG,Unassigned,3,
Udlesa,UDLESA.DLG,Unassigned,3,
Udogre,UDOGRE.DLG,Unassigned,3,
Udphae01,UDPHAE01.DLG,Unassigned,3,
Udphae02,UDPHAE02.DLG,Unassigned,3,
Udsilver,UDSILVER.DLG,Unassigned,3,
Udsimyaz,UDSIMYAZ.DLG,Unassigned,3,
Udslv01,UDSLV01.DLG,Unassigned,3,
Udslv02,UDSLV02.DLG,Unassigned,3,
Udslv02,UDSVL02.DLG,Unassigned,3,
Udslv03,UDSLV03.DLG,Unassigned,3,
Udslv04,UDSLV04.DLG,Unassigned,3,
Udsola01,UDSOLA01.DLG,Unassigned,3,
Udsola02,UDSOLA02.DLG,Unassigned,3,
Udsvir01,UDSVIR01.DLG,Unassigned,3,
Udsvir02,UDSVIR02.DLG,Unassigned,3,
Udsvir03,UDSVIR03.DLG,Unassigned,3,
Udsvir04,UDSVIR04.DLG,Unassigned,3,
Udsvir05,UDSVIR05.DLG,Unassigned,3,
Udsvir06,UDSVIR06.DLG,Unassigned,3,
Udsvir08,UDSVIR08.DLG,Unassigned,3,
Udtrap01,UDTRAP01.DLG,Unassigned,3,
Udtrap02,UDTRAP02.DLG,Unassigned,3,
Udtrap03,UDTRAP03.DLG,Unassigned,3,
Udtrap04,UDTRAP04.DLG,Unassigned,3,
Udtrap05,UDTRAP05.DLG,Unassigned,3,
Udtrap06,UDTRAP06.DLG,Unassigned,3,
Udvamp01,UDVAMP01.DLG,Unassigned,3,
Udvictim,UDVICTIM.DLG,Unassigned,3,
Udvith,UDVITH.DLG,Unassigned,3,
Uhboy01,UHBOY01.DLG,Unassigned,3,
Uhfarm01,UHFARM01.DLG,Unassigned,3,
Uhfarm02,UHFARM02.DLG,Unassigned,3,
Uhfarm03,UHFARM03.DLG,Unassigned,3,
Uhfem01,UHFEM01.DLG,Unassigned,3,
Uhfem02,UHFEM02.DLG,Unassigned,3,
Uhgibb01,UHGIBB01.DLG,Unassigned,3,
Uhgirl01,UHGIRL01.DLG,Unassigned,3,
Uhinn01,UHINN01.DLG,Unassigned,3,
Uhinn02,UHINN02.DLG,Unassigned,3,
Uhkid01,UHKID01.DLG,Unassigned,3,
Uhkid02,UHKID02.DLG,Unassigned,3,
Uhkid03,UHKID03.DLG,Unassigned,3,
Uhman01,UHMAN01.DLG,Unassigned,3,
Uhman02,UHMAN02.DLG,Unassigned,3,
Uhmay01,UHMAY01.DLG,Unassigned,3,
Uhmer01,UHMER01.DLG,Unassigned,3,
Uhmer02,UHMER02.DLG,Unassigned,3,
Uhmer03,UHMER03.DLG,Unassigned,3,
Uhogre01,UHOGRE01.DLG,Unassigned,3,
Uhogre02,UHOGRE02.DLG,Unassigned,3,
Uhogre03,UHOGRE03.DLG,Unassigned,3,
Uhogre04,UHOGRE04.DLG,Unassigned,3,
Uhogre05,UHOGRE05.DLG,Unassigned,3,
Uhpat01,UHPAT01.DLG,Unassigned,3,
Uhrang01,UHRANG01.DLG,Unassigned,3,
Unused,UNUSED.DLG,Unassigned,3,
Urchin1,URCHIN1.DLG,Unassigned,3,
Urchin2,URCHIN2.DLG,Unassigned,3,
Urchin3,URCHIN3.DLG,Unassigned,3,
Utor,UTOR.DLG,Unassigned,3,
Vaelag,VAELAG.DLG,Unassigned,3,
Vaelas,VAELAS.DLG,Unassigned,3,
Vaelasa,VAELAS.DLG,Unassigned,3,
Vaelasa,VAELASA.DLG,Unassigned,3,
Valran01,VALRAN01.DLG,Unassigned,3,
Valyg25A,VALYG25A.DLG,Unassigned,3,
Valyg25J,VALYG25J.DLG,Unassigned,3,
Valyg25J,VALYGARJ.DLG,Unassigned,3,
Valyg25P,VALYG25P.DLG,Unassigned,3,
Valygar,VALYGAR.DLG,Unassigned,3,
Valygar,WILCO.DLG,Unassigned,3,
Valygarj,VALYGARJ.DLG,Unassigned,3,
Valygarp,VALYGARP.DLG,Unassigned,3,
Valygarx,VALYGARX.DLG,Unassigned,3,
Vampaer,VAMPAER.DLG,Unassigned,3,
Vampano,VAMPANO.DLG,Unassigned,3,
Vampire1,VAMPIRE1.DLG,Unassigned,3,
Vampjah,VAMPJAH.DLG,Unassigned,3,
Vampvic,VAMPVIC.DLG,Unassigned,3,
Vara1,VARA1.DLG,Unassigned,3,
Vesper,VESPER.DLG,Unassigned,3,
Vicfan1,VICFAN1.DLG,Unassigned,3,
Vicfan1,VICG1.DLG,Unassigned,3,
Vicfan2,VICFAN2.DLG,Unassigned,3,
Vicfan2,VICG2.DLG,Unassigned,3,
Vicg1,VICG1.DLG,Unassigned,3,
Vicg3,VICG3.DLG,Unassigned,3,
Vicon25A,VICON25A.DLG,Unassigned,3,
Vicon25J,VICON25J.DLG,Unassigned,3,
Vicon25J,VICONIJ.DLG,Unassigned,3,
Vicon25P,VICON25P.DLG,Unassigned,3,
Viconi,VICONI.DLG,Unassigned,3,
Viconij,VICONIJ.DLG,Unassigned,3,
Viconip,VICONIP.DLG,Unassigned,3,
Victown1,VICTOWN1.DLG,Unassigned,3,
Victown2,VICTOWN2.DLG,Unassigned,3,
Victown3,VICTOWN3.DLG,Unassigned,3,
Victown4,VICTOWN4.DLG,Unassigned,3,
Viekang,VIEKANG.DLG,Unassigned,3,
Voice,VOICE.DLG,Unassigned,3,
Volo,VOLO.DLG,Unassigned,3,
Vulfgt01,VULFGT01.DLG,Unassigned,3,
Vulova,VULOVA.DLG,Unassigned,3,
Vvamn1,VVAMN1.DLG,Unassigned,3,
Vvamn2,VVAMN2.DLG,Unassigned,3,
Vvamn3,VVAMN3.DLG,Unassigned,3,
Vvarkan,VVARKAN.DLG,Unassigned,3,
Vvbodhi,VVBODHI.DLG,Unassigned,3,
Vvdel,VVDEL.DLG,Unassigned,3,
Vvhareis,VVHAREIS.DLG,Unassigned,3,
Vvhelp,VVHELP.DLG,Unassigned,3,
Vvmadman,VVMADMAN.DLG,Unassigned,3,
Vvmale5,VVMALE5.DLG,Unassigned,3,
Vvparis,VVPARIS.DLG,Unassigned,3,
Vvpriest,VVPRIEST.DLG,Unassigned,3,
Vvsalia,VVSALIA.DLG,Unassigned,3,
Vvsansuk,VVSANSUK.DLG,Unassigned,3,
Vvshad1,VVSHAD1.DLG,Unassigned,3,
Vvshad4,VVSHAD4.DLG,Unassigned,3,
Vvshad5,VVSHAD5.DLG,Unassigned,3,
Vvshad6,VVSHAD6.DLG,Unassigned,3,
Vvstand1,VVSTAND1.DLG,Unassigned,3,
Vvstand2,VVSTAND2.DLG,Unassigned,3,
Vvstand3,VVSTAND3.DLG,Unassigned,3,
Vvtanov,VVTANOV.DLG,Unassigned,3,
Wall1,WALL1.DLG,Unassigned,3,
Warrid,WARRID.DLG,Unassigned,3,
Warsage,WARSAGE.DLG,Unassigned,3,
Watchm,WATCHM.DLG,Unassigned,3,
Wauksto,WAUKSTO.DLG,Unassigned,3,
Waylane,WAYLANE.DLG,Unassigned,3,
Wcust01,WCUST01.DLG,Unassigned,3,
Wcust02,WCUST02.DLG,Unassigned,3,
Wcust03,WCUST03.DLG,Unassigned,3,
Wcust04,WCUST04.DLG,Unassigned,3,
Wcust05,WCUST05.DLG,Unassigned,3,
Wellyn,WELLYN.DLG,Unassigned,3,
Welther,WELTHER.DLG,Unassigned,3,
Wench1,WENCH1.DLG,Unassigned,3,
Whelp,WHELP.DLG,Unassigned,3,
Whitkd,WHITKD.DLG,Unassigned,3,
Wilkid01,WILKID01.DLG,Unassigned,3,
Wilkid02,WILKID02.DLG,Unassigned,3,
Willia,WILLIA.DLG,Unassigned,3,
Wilmat,WILMAT.DLG,Unassigned,3,
Wilson,WILSON.DLG,Unassigned,3,
Wilsonj,WILSONJ.DLG,Unassigned,3,
Wilsonp,WILSON.DLG,Unassigned,3,
Wilsonp,WILSONP.DLG,Unassigned,3,
Winnkeep,WINNKEEP.DLG,Unassigned,3,
Winski,WINSKI.DLG,Unassigned,3,
Wish,WISH.DLG,Unassigned,3,
Wish25,WISH25.DLG,Unassigned,3,
Wmart1,WMART1.DLG,Unassigned,3,
Wmart2,WMART2.DLG,Unassigned,3,
Wolfw2,WOLFW2.DLG,Unassigned,3,
Wolfw3,WOLFW3.DLG,Unassigned,3,
Womand,WOMAND.DLG,Unassigned,3,
Worker01,WORKER01.DLG,Unassigned,3,
Worker02,WORKER02.DLG,Unassigned,3,
Wpcust1,WPCUST1.DLG,Unassigned,3,
Wpcust2,WPCUST2.DLG,Unassigned,3,
Wpwench1,WPWENCH1.DLG,Unassigned,3,
Wsmith01,WSMITH01.DLG,Unassigned,3,
Wwench,WWENCH.DLG,Unassigned,3,
Xanp,XANP.DLG,Unassigned,3,
Xc6Elxxx,XC6ELXXX.DLG,Unassigned,3,
Xxxxxxx,XXXXXXX.DLG,Unassigned,3,
Xxxxyy,XXXXYY.DLG,Unassigned,3,
Xzar,XZAR.DLG,Unassigned,3,
Xzar,YOSHIMO.DLG,Unassigned,3,
Xzarp,XZARP.DLG,Unassigned,3,
Yaga01,YAGA01.DLG,Unassigned,3,
Yaga02,YAGA02.DLG,Unassigned,3,
Yagber,YAGBER.DLG,Unassigned,3,
Yagcon,YAGCON.DLG,Unassigned,3,
Yago,YAGO.DLG,Unassigned,3,
Yarin,YARIN.DLG,Unassigned,3,
Yeslic,YESLIC.DLG,Unassigned,3,
Yeslid,YESLID.DLG,Unassigned,3,
Yeslij,YESLIJ.DLG,Unassigned,3,
Yochlol,YOCHLOL.DLG,Unassigned,3,
Yoshimo,YOSHIMO.DLG,Chapter 1 - Irenicus Dungeon,1,Recruit Yoshimo in the dungeon
Yoshimox,YOSHIMOX.DLG,Unassigned,3,
Yoshj,YOSHJ.DLG,Unassigned,3,
Yoshp,YOSHP.DLG,Unassigned,3,
Yscara01,YSCARA01.DLG,Unassigned,3,
Yusuf,YUSUF.DLG,Unassigned,3,
Z,Z.DLG,Unassigned,3,
Zaviera,ZAVIERA.DLG,Unassigned,3,
Zeke,ZEKE.DLG,Unassigned,3,
Zhent,ZHENT.DLG,Unassigned,3,
Zordral,ZORDRAL.DLG,Unassigned,3,
